image,Accuracy,IoU,Precision,Recall,Dice,AUC
10011,0.9330624938011169,0.2807253301143646,0.917672872543335,0.2879779636859894,0.43838489055633545,0.8116988346591456
10018,0.9014750123023987,0.11878807842731476,0.9624094367027283,0.11934179812669754,0.21235135197639465,0.7925932491159061
10021,0.92230623960495,0.374099999666214,0.8773172497749329,0.39475083351135254,0.5445018410682678,0.7553437221277408
10025,0.9302312731742859,0.14236325025558472,0.600064754486084,0.15728715062141418,0.24924339354038239,0.7044989935244141
10030,0.9267562627792358,0.26715028285980225,0.8773875832557678,0.27751073241233826,0.42165523767471313,0.8625574484858071
10039,0.9246749877929688,0.18186138570308685,0.6634472608566284,0.2003439962863922,0.30775415897369385,0.7820460658667978
10042,0.9390000104904175,0.14235500991344452,0.48271751403808594,0.16798008978366852,0.2492307722568512,0.7691101588411561
10049,0.9257562756538391,0.290594220161438,0.9181132316589355,0.2983262836933136,0.45032623410224915,0.8151090158234461
10054,0.9366187453269958,0.3030719459056854,0.9206680655479431,0.3111989200115204,0.4651653468608856,0.7985008891364537
10056,0.9185749888420105,0.1780441701412201,0.9447606205940247,0.179917111992836,0.302270770072937,0.7400271209672207
10057,0.9279812574386597,0.22591696679592133,0.8583461046218872,0.234666109085083,0.36856815218925476,0.8297146223502985
10067,0.930343747138977,0.17352613806724548,0.9443099498748779,0.17532029747962952,0.29573458433151245,0.8033944685637304
10077,0.9258187413215637,0.3261227607727051,0.8786905407905579,0.3414982259273529,0.4918439984321594,0.8365021216735078
10092,0.901256263256073,0.26635709404945374,0.9065908193588257,0.2738731801509857,0.4206666350364685,0.7815224368334901
10101,0.9372249841690063,0.22030740976333618,0.8141136169433594,0.2319764643907547,0.3610686957836151,0.8069577217013434
10106,0.8987937569618225,0.053151678293943405,0.8030035495758057,0.05385390296578407,0.10093831270933151,0.6888620385722664
10110,0.9429875016212463,0.3978480398654938,0.8166666626930237,0.43686574697494507,0.5692293047904968,0.8000877298633693
10116,0.9281874895095825,0.32522904872894287,0.9533482789993286,0.33048874139785767,0.49082690477371216,0.8378384784273138
10123,0.9339937567710876,0.3452978730201721,0.9059857130050659,0.3581302762031555,0.513340413570404,0.8238661811183375
10127,0.9349812269210815,0.282056599855423,0.8393920660018921,0.298147052526474,0.44000646471977234,0.7968651423464275
10129,0.9053750038146973,0.17618891596794128,0.7091546058654785,0.18991202116012573,0.29959288239479065,0.7385598885651014
10132,0.9377562403678894,0.22558321058750153,0.895370364189148,0.23169076442718506,0.368123859167099,0.7781460678292177
10136,0.9454749822616577,0.33939117193222046,0.663017749786377,0.4101390838623047,0.5067842602729797,0.8465366173126557
10149,0.9385687708854675,0.14604692161083221,0.5658027529716492,0.16448141634464264,0.254870742559433,0.6768992457692026
10155,0.9107937216758728,0.20369337499141693,0.8633246421813965,0.21048080921173096,0.3384472727775574,0.7797529804492561
10175,0.9136375188827515,0.04854368790984154,0.7939189076423645,0.04916318133473396,0.09259258955717087,0.6461699447769218
10181,0.9215937256813049,0.25778013467788696,0.5488787889480591,0.3270775377750397,0.40989699959754944,0.7747391627685731
10184,0.9365562796592712,0.34891924262046814,0.5508860945701599,0.4876299798488617,0.5173315405845642,0.7795079445244754
10185,0.9451375007629395,0.20883280038833618,0.7454954981803894,0.22486412525177002,0.3455114960670471,0.7170755725910931
10186,0.9296937584877014,0.23714905977249146,0.8844208121299744,0.24473370611667633,0.3833799362182617,0.7984295182819842
10189,0.9391000270843506,0.3618442714214325,0.8901240825653076,0.3787619173526764,0.5314033031463623,0.8523156026794922
10205,0.9458125233650208,0.4410778880119324,0.8476213812828064,0.47906455397605896,0.6121499538421631,0.875493564724528
10211,0.9245625138282776,0.2878635823726654,0.9319961667060852,0.29403966665267944,0.44704049825668335,0.8352669442909012
10214,0.932937502861023,0.2064783275127411,0.914210855960846,0.21055807173252106,0.3422827124595642,0.7998691059653226
10216,0.9181249737739563,0.2254020869731903,0.8493761420249939,0.23478689789772034,0.367882639169693,0.7668774957111796
10232,0.938156247138977,0.24792885780334473,0.8806695342063904,0.25654739141464233,0.39734452962875366,0.7821244031987493
