run_name,num_samples,wandb_group,model_class,Accuracy,IoU,Precision,Recall,Dice,AUC,model_type
resnet50_unet_weights_id:A_run:2_rep:1_ns:2,2,resnet50_unet | lr:0.001 | weights_id:A | n_samples:2,resnet50_unet,0.9453796237707138,0.6233751267194748,0.8350224822759629,0.716170135140419,0.7674142450094223,0.956088758228306,ResNet50 - Fine-tuned (lr=1e-3)
resnet50_unet_weights_id:A_run:2_rep:2_ns:2,2,resnet50_unet | lr:0.001 | weights_id:A | n_samples:2,resnet50_unet,0.9454872280359268,0.6311802476644516,0.8202564716339111,0.7391231507062912,0.7733950167894363,0.9571699679705504,ResNet50 - Fine-tuned (lr=1e-3)
resnet50_unet_weights_id:A_run:2_rep:3_ns:2,2,resnet50_unet | lr:0.001 | weights_id:A | n_samples:2,resnet50_unet,0.9450293451547622,0.6211791872978211,0.8342758744955063,0.7144402354955673,0.7656505286693573,0.9556821030477316,ResNet50 - Fine-tuned (lr=1e-3)
resnet50_unet_weights_id:A_run:3_rep:1_ns:2,2,resnet50_unet | lr:0.001 | weights_id:A | n_samples:2,resnet50_unet,0.9465671241283417,0.6273508459329605,0.8471039444208145,0.7121188640594482,0.7702624499797821,0.9625109923681524,ResNet50 - Fine-tuned (lr=1e-3)
resnet50_unet_weights_id:A_run:3_rep:2_ns:2,2,resnet50_unet | lr:0.001 | weights_id:A | n_samples:2,resnet50_unet,0.9466446757316588,0.6283050984144211,0.846400985121727,0.7137036263942719,0.7709694921970367,0.9608349369600896,ResNet50 - Fine-tuned (lr=1e-3)
resnet50_unet_weights_id:A_run:3_rep:3_ns:2,2,resnet50_unet | lr:0.001 | weights_id:A | n_samples:2,resnet50_unet,0.9466834425926208,0.6258983075618744,0.8527183145284652,0.7059973806142807,0.7690561205148697,0.9610395212502558,ResNet50 - Fine-tuned (lr=1e-3)
resnet50_unet_weights_id:A_run:4_rep:1_ns:2,2,resnet50_unet | lr:0.001 | weights_id:A | n_samples:2,resnet50_unet,0.9439552426338196,0.6202433675527572,0.8184584736824035,0.7243648827075958,0.7650396257638932,0.9534740790174844,ResNet50 - Fine-tuned (lr=1e-3)
resnet50_unet_weights_id:A_run:4_rep:2_ns:2,2,resnet50_unet | lr:0.001 | weights_id:A | n_samples:2,resnet50_unet,0.9426728159189224,0.6138351693749428,0.8124645620584487,0.7210186898708344,0.759927847981453,0.9489596685367776,ResNet50 - Fine-tuned (lr=1e-3)
resnet50_unet_weights_id:A_run:4_rep:3_ns:2,2,resnet50_unet | lr:0.001 | weights_id:A | n_samples:2,resnet50_unet,0.9431957870721815,0.6268976241350174,0.7940084338188171,0.7545391172170639,0.7704036176204682,0.953318905626758,ResNet50 - Fine-tuned (lr=1e-3)
resnet50_unet_weights_id:A_run:5_rep:1_ns:2,2,resnet50_unet | lr:0.001 | weights_id:A | n_samples:2,resnet50_unet,0.9442907243967056,0.6178728550672531,0.827636107802391,0.7127521574497223,0.7628826349973679,0.9564120074636474,ResNet50 - Fine-tuned (lr=1e-3)
resnet50_unet_weights_id:A_run:5_rep:2_ns:2,2,resnet50_unet | lr:0.001 | weights_id:A | n_samples:2,resnet50_unet,0.9450882703065872,0.6133089095354081,0.8528483718633652,0.6892789751291275,0.7594874352216721,0.9570167032441528,ResNet50 - Fine-tuned (lr=1e-3)
resnet50_unet_weights_id:A_run:5_rep:3_ns:2,2,resnet50_unet | lr:0.001 | weights_id:A | n_samples:2,resnet50_unet,0.944618922472,0.6097816854715348,0.8534177720546723,0.6844310015439987,0.7567789882421494,0.9578928901412018,ResNet50 - Fine-tuned (lr=1e-3)
resnet50_unet_weights_id:A_run:1_rep:1_ns:4,4,resnet50_unet | lr:0.001 | weights_id:A | n_samples:4,resnet50_unet,0.9480975151062012,0.6439818531274796,0.8355051666498184,0.7419512838125228,0.7829474478960037,0.9625454779354036,ResNet50 - Fine-tuned (lr=1e-3)
resnet50_unet_weights_id:A_run:1_rep:2_ns:4,4,resnet50_unet | lr:0.001 | weights_id:A | n_samples:4,resnet50_unet,0.9481375336647032,0.6455168128013611,0.832918107509613,0.7463060140609741,0.7840712457895279,0.9644686401501202,ResNet50 - Fine-tuned (lr=1e-3)
resnet50_unet_weights_id:A_run:1_rep:3_ns:4,4,resnet50_unet | lr:0.001 | weights_id:A | n_samples:4,resnet50_unet,0.94775610268116,0.6447056233882904,0.8280026823282242,0.749588406085968,0.7835170328617096,0.9631142987349064,ResNet50 - Fine-tuned (lr=1e-3)
resnet50_unet_weights_id:A_run:2_rep:1_ns:4,4,resnet50_unet | lr:0.001 | weights_id:A | n_samples:4,resnet50_unet,0.947938284277916,0.6447291284799576,0.8304234981536865,0.7470298796892166,0.7836085617542267,0.9629372318841366,ResNet50 - Fine-tuned (lr=1e-3)
resnet50_unet_weights_id:A_run:2_rep:2_ns:4,4,resnet50_unet | lr:0.001 | weights_id:A | n_samples:4,resnet50_unet,0.9479055106639862,0.6365853846073151,0.8504832088947296,0.7207934439182282,0.7773429244756699,0.9620085843707824,ResNet50 - Fine-tuned (lr=1e-3)
resnet50_unet_weights_id:A_run:2_rep:3_ns:4,4,resnet50_unet | lr:0.001 | weights_id:A | n_samples:4,resnet50_unet,0.9476672202348708,0.6434281229972839,0.8287379950284958,0.7460566490888596,0.7826648354530334,0.9612914182521284,ResNet50 - Fine-tuned (lr=1e-3)
resnet50_unet_weights_id:A_run:3_rep:1_ns:4,4,resnet50_unet | lr:0.001 | weights_id:A | n_samples:4,resnet50_unet,0.949522951245308,0.6502069056034088,0.8461792171001434,0.7413011312484741,0.7875551134347916,0.964119858171496,ResNet50 - Fine-tuned (lr=1e-3)
resnet50_unet_weights_id:A_run:3_rep:2_ns:4,4,resnet50_unet | lr:0.001 | weights_id:A | n_samples:4,resnet50_unet,0.9496393531560898,0.6519280761480332,0.8444783300161361,0.7449209272861481,0.7888161897659302,0.9638810884431523,ResNet50 - Fine-tuned (lr=1e-3)
resnet50_unet_weights_id:A_run:3_rep:3_ns:4,4,resnet50_unet | lr:0.001 | weights_id:A | n_samples:4,resnet50_unet,0.9494239538908004,0.6514132529497146,0.8414461195468903,0.7465474724769592,0.7884387463331223,0.9644033279505616,ResNet50 - Fine-tuned (lr=1e-3)
resnet50_unet_weights_id:A_run:4_rep:1_ns:4,4,resnet50_unet | lr:0.001 | weights_id:A | n_samples:4,resnet50_unet,0.948034155368805,0.6454651474952697,0.8307770282030106,0.7480135291814805,0.7841211915016174,0.963424538839338,ResNet50 - Fine-tuned (lr=1e-3)
resnet50_unet_weights_id:A_run:4_rep:2_ns:4,4,resnet50_unet | lr:0.001 | weights_id:A | n_samples:4,resnet50_unet,0.9475009143352509,0.6472449779510498,0.8206857740879059,0.7604114532470703,0.7853888273239136,0.96416471070849,ResNet50 - Fine-tuned (lr=1e-3)
resnet50_unet_weights_id:A_run:4_rep:3_ns:4,4,resnet50_unet | lr:0.001 | weights_id:A | n_samples:4,resnet50_unet,0.9478205919265748,0.6474495351314544,0.8228711396455765,0.7571564614772797,0.785633260011673,0.9629577181967426,ResNet50 - Fine-tuned (lr=1e-3)
