run_name,num_samples,wandb_group,model_class,Accuracy,IoU,Precision,Recall,Dice,AUC,model_type
resnet18_unet_weights_id:A_run:1_rep:1_ns:6,6,resnet18_unet | lr:0.01 | weights_id:A | n_samples:6,resnet18_unet,0.8738243103027343,0.6521771565079689,0.8385641783475876,0.7702150136232376,0.7777082458138466,0.9456052901465932,ResNet18 - Fine-tuned (lr=1e-2)
resnet18_unet_weights_id:A_run:1_rep:2_ns:6,6,resnet18_unet | lr:0.01 | weights_id:A | n_samples:6,resnet18_unet,0.8680122375488282,0.629548367857933,0.8423581197857857,0.7429001107811928,0.7604403376579285,0.9422256496603418,ResNet18 - Fine-tuned (lr=1e-2)
resnet18_unet_weights_id:A_run:1_rep:3_ns:6,6,resnet18_unet | lr:0.01 | weights_id:A | n_samples:6,resnet18_unet,0.8733711242675781,0.654723770916462,0.8489618510007858,0.7637258365750312,0.7817347630858421,0.9471448056140528,ResNet18 - Fine-tuned (lr=1e-2)
resnet18_unet_weights_id:A_run:2_rep:1_ns:6,6,resnet18_unet | lr:0.01 | weights_id:A | n_samples:6,resnet18_unet,0.8181793212890625,0.6447964966297149,0.7049715563654899,0.9076136231422424,0.7727663770318032,0.9435956413635098,ResNet18 - Fine-tuned (lr=1e-2)
resnet18_unet_weights_id:A_run:2_rep:2_ns:6,6,resnet18_unet | lr:0.01 | weights_id:A | n_samples:6,resnet18_unet,0.8196975708007812,0.6491156190633773,0.7131634578108788,0.9086095690727234,0.7751528695225716,0.9465509996325312,ResNet18 - Fine-tuned (lr=1e-2)
resnet18_unet_weights_id:A_run:2_rep:3_ns:6,6,resnet18_unet | lr:0.01 | weights_id:A | n_samples:6,resnet18_unet,0.8301246643066407,0.6485435828566551,0.7120257437229156,0.9071723222732544,0.7767126724123955,0.9480217983694532,ResNet18 - Fine-tuned (lr=1e-2)
resnet18_unet_weights_id:A_run:3_rep:1_ns:6,6,resnet18_unet | lr:0.01 | weights_id:A | n_samples:6,resnet18_unet,0.8570556640625,0.6607983350753784,0.7579126119613647,0.8610348045825958,0.7878617390990257,0.9485511565332768,ResNet18 - Fine-tuned (lr=1e-2)
resnet18_unet_weights_id:A_run:3_rep:2_ns:6,6,resnet18_unet | lr:0.01 | weights_id:A | n_samples:6,resnet18_unet,0.8620155334472657,0.6732969656586647,0.763540332019329,0.8642253786325454,0.7960119292140007,0.9494143184292724,ResNet18 - Fine-tuned (lr=1e-2)
resnet18_unet_weights_id:A_run:3_rep:3_ns:6,6,resnet18_unet | lr:0.01 | weights_id:A | n_samples:6,resnet18_unet,0.8590950012207031,0.6667995274066925,0.7382400035858154,0.8860467791557312,0.7928979501128197,0.9500833147567048,ResNet18 - Fine-tuned (lr=1e-2)
resnet18_unet_weights_id:A_run:4_rep:1_ns:6,6,resnet18_unet | lr:0.01 | weights_id:A | n_samples:6,resnet18_unet,0.8613212585449219,0.5952959921676666,0.856160755455494,0.6910419758874923,0.718485681724269,0.918819311827514,ResNet18 - Fine-tuned (lr=1e-2)
resnet18_unet_weights_id:A_run:4_rep:2_ns:6,6,resnet18_unet | lr:0.01 | weights_id:A | n_samples:6,resnet18_unet,0.8720489501953125,0.6384779558749869,0.8420083850622178,0.7561550663085654,0.7530312348157168,0.9316120791682624,ResNet18 - Fine-tuned (lr=1e-2)
resnet18_unet_weights_id:A_run:4_rep:3_ns:6,6,resnet18_unet | lr:0.01 | weights_id:A | n_samples:6,resnet18_unet,0.8667221069335938,0.6176567390561104,0.7864710047841073,0.7385067164897918,0.7317464366555214,0.9233584673206376,ResNet18 - Fine-tuned (lr=1e-2)
resnet18_unet_weights_id:A_run:5_rep:1_ns:6,6,resnet18_unet | lr:0.01 | weights_id:A | n_samples:6,resnet18_unet,0.8197952270507812,0.6475065812468529,0.715004226565361,0.9008420974016188,0.7740804240107536,0.9483054879116434,ResNet18 - Fine-tuned (lr=1e-2)
resnet18_unet_weights_id:A_run:5_rep:2_ns:6,6,resnet18_unet | lr:0.01 | weights_id:A | n_samples:6,resnet18_unet,0.8105644226074219,0.6405411526560784,0.6951577305793762,0.916609552502632,0.7675522074103356,0.9459105274530316,ResNet18 - Fine-tuned (lr=1e-2)
resnet18_unet_weights_id:A_run:5_rep:3_ns:6,6,resnet18_unet | lr:0.01 | weights_id:A | n_samples:6,resnet18_unet,0.8240913391113281,0.6562353268265724,0.7152592748403549,0.9137515634298324,0.7799818128347397,0.95263071807878,ResNet18 - Fine-tuned (lr=1e-2)
resnet18_unet_weights_id:A_run:1_rep:1_ns:8,8,resnet18_unet | lr:0.01 | weights_id:A | n_samples:8,resnet18_unet,0.8768730163574219,0.712678924202919,0.7926112860441208,0.8876439064741135,0.8238579973578453,0.9585936900710448,ResNet18 - Fine-tuned (lr=1e-2)
resnet18_unet_weights_id:A_run:1_rep:2_ns:8,8,resnet18_unet | lr:0.01 | weights_id:A | n_samples:8,resnet18_unet,0.8801284790039062,0.7136339336633682,0.7912324294447899,0.891061881184578,0.8255261972546577,0.9576908575328592,ResNet18 - Fine-tuned (lr=1e-2)
resnet18_unet_weights_id:A_run:1_rep:3_ns:8,8,resnet18_unet | lr:0.01 | weights_id:A | n_samples:8,resnet18_unet,0.8736740112304687,0.7016591280698776,0.8057500272989273,0.8683059096336365,0.8162851288914681,0.9652265845397894,ResNet18 - Fine-tuned (lr=1e-2)
resnet18_unet_weights_id:A_run:2_rep:1_ns:8,8,resnet18_unet | lr:0.01 | weights_id:A | n_samples:8,resnet18_unet,0.8697784423828125,0.676120936870575,0.7876479730010033,0.8490145027637481,0.7980880573391914,0.9443953053912832,ResNet18 - Fine-tuned (lr=1e-2)
resnet18_unet_weights_id:A_run:2_rep:2_ns:8,8,resnet18_unet | lr:0.01 | weights_id:A | n_samples:8,resnet18_unet,0.8543281555175781,0.6291273914277553,0.7728290230035781,0.8080757521092892,0.7577172160148621,0.9352315687766924,ResNet18 - Fine-tuned (lr=1e-2)
