image,Accuracy,IoU,Precision,Recall,Dice,AUC
14690,0.76904296875,0.4324922263622284,0.5792698264122009,0.6305690407752991,0.6038318872451782,0.8211127549114594
12005,0.4267425537109375,0.22386117279529572,0.23444902896881104,0.8321302533149719,0.3658277094364166,0.6901861487791187
12618,0.710723876953125,0.013169538229703903,0.9960629940032959,0.01317022368311882,0.02599671110510826,0.6081994739182108
11828,0.859649658203125,0.6928163766860962,0.8235737681388855,0.8135613203048706,0.8185369372367859,0.931057936865868
2287,0.8992919921875,0.6230940818786621,0.824591875076294,0.71830153465271,0.7677854895591736,0.9233694061583637
12877,0.8033905029296875,0.3319334387779236,0.41714993119239807,0.6190292239189148,0.4984234571456909,0.8118259044676135
10571,0.792449951171875,0.31867361068725586,0.8032828569412231,0.3456481695175171,0.48332446813583374,0.8356213116651068
8686,0.845672607421875,0.5504289269447327,0.7319855690002441,0.6893614530563354,0.7100344300270081,0.8704170800836847
9284,0.873016357421875,0.7388029098510742,0.9555492401123047,0.7650978565216064,0.8497834205627441,0.9605592249107354
3406,0.7647705078125,0.5611727833747864,0.7592235803604126,0.6826649904251099,0.7189118266105652,0.8420653436204407
13114,0.8714752197265625,0.4123351573944092,0.6152404546737671,0.555607795715332,0.5839055180549622,0.865773723357801
4938,0.7843475341796875,0.08012236654758453,0.9418515563011169,0.08052066713571548,0.14835794270038605,0.7779905598113004
2849,0.894775390625,0.4155932068824768,0.6482484936714172,0.5366013646125793,0.5871647596359253,0.7765109463856037
17852,0.93212890625,0.729719877243042,0.8382076025009155,0.8493528366088867,0.8437433838844299,0.972612478033522
7577,0.8240203857421875,0.6242955327033997,0.8236204385757446,0.7206407785415649,0.7686969637870789,0.8946136512376591
11098,0.8260650634765625,0.46190521121025085,0.5548310279846191,0.7338933348655701,0.6319222450256348,0.8795186411756151
2071,0.879669189453125,0.5740290880203247,0.961197555065155,0.5876465439796448,0.729375422000885,0.9439184873542359
8353,0.8919219970703125,0.5556461811065674,0.7791853547096252,0.6594936847686768,0.7143605947494507,0.9107273044331792
7392,0.8423614501953125,0.6028982400894165,0.9098555445671082,0.6411985754966736,0.752260148525238,0.9039577637625407
5472,0.846527099609375,0.5061861872673035,0.7170677185058594,0.6325153112411499,0.6721429228782654,0.856103422878267
