image,Accuracy,IoU,Precision,Recall,Dice,AUC
1,0.8772888779640198,0.24676033854484558,0.2495344579219818,0.9568896889686584,0.39584246277809143,0.9724412261415615
101,0.8584111332893372,0.24202950298786163,0.2422456443309784,0.9963271021842957,0.389732301235199,0.9877287664843947
104,0.9518222212791443,0.40085670351982117,0.4106157124042511,0.9440286159515381,0.5723022222518921,0.9859907773866579
116,0.9357666373252869,0.37244898080825806,0.39229363203048706,0.8804208636283875,0.5427509546279907,0.9712676608790666
118,0.8353000283241272,0.2272442877292633,0.22727984189987183,0.9993122220039368,0.37033259868621826,0.9914730041649036
17,0.9461222290992737,0.4580306112766266,0.46887871623039246,0.9519163966178894,0.6282867193222046,0.986535740189239
20,0.8881111145019531,0.37954404950141907,0.38490378856658936,0.9646100997924805,0.5502456426620483,0.9735274742178521
21,0.952488899230957,0.4698735475540161,0.49271970987319946,0.910182535648346,0.6393387317657471,0.9815991741215147
31,0.9694111347198486,0.5181165933609009,0.5686839818954468,0.8535178899765015,0.6825780868530273,0.980390567355365
33,0.9660555720329285,0.5070990920066833,0.5160072445869446,0.9670768976211548,0.6729472279548645,0.9898709146530702
34,0.9395111203193665,0.34425440430641174,0.3455446660518646,0.9892696142196655,0.5121864080429077,0.9896735615154064
39,0.8420777916908264,0.18386448919773102,0.18626025319099426,0.9346176385879517,0.31061744689941406,0.9435096546919473
54,0.9559777975082397,0.41554802656173706,0.4227825403213501,0.9604500532150269,0.5871196389198303,0.989238360865725
59,0.9390000104904175,0.456274151802063,0.4745081961154938,0.9223223328590393,0.6266322135925293,0.9788095077019258
64,0.9678221940994263,0.5065599083900452,0.7686142921447754,0.5977081060409546,0.6724722981452942,0.9224026921030452
65,0.9373777508735657,0.44341298937797546,0.4543614685535431,0.9484579563140869,0.6143952012062073,0.9753803985818935
74,0.834244430065155,0.2575523853302002,0.26492270827293396,0.9025113582611084,0.40960898995399475,0.9506641321532753
8,0.7741222381591797,0.16956698894500732,0.16990013420581818,0.9885687232017517,0.28996542096138,0.9823156008861913
85,0.9361777901649475,0.46517691016197205,0.5196588039398193,0.8160731792449951,0.6349771022796631,0.9216086981201419
9,0.9459111094474792,0.4396224319934845,0.48201438784599304,0.8332969546318054,0.6107468605041504,0.9389117899914458
90,0.9204000234603882,0.3689773678779602,0.3768780827522278,0.9462389945983887,0.5390554666519165,0.9722339199564969
