image,Accuracy,IoU,Precision,Recall,Dice,AUC
10011,0.09910000115633011,0.09053970128297806,0.0906340628862381,0.9886324405670166,0.166045680642128,0.451040280522733
10018,0.11954999715089798,0.1113354042172432,0.11144578456878662,0.9911827445030212,0.20036327838897705,0.4353153128691295
10021,0.12543125450611115,0.1172214075922966,0.1173999011516571,0.9871958494186401,0.20984454452991486,0.5041836473085607
10025,0.08246874809265137,0.07390234619379044,0.07393313199281693,0.994397759437561,0.13763327896595,0.4662327464006458
10030,0.10477499663829803,0.09613746404647827,0.09623401612043381,0.9896712899208069,0.17541132867336273,0.4601783953308198
10039,0.09242500364780426,0.08375503122806549,0.08380685746669769,0.9926712512969971,0.1545645147562027,0.4702346739549014
10042,0.06939374655485153,0.06043262779712677,0.06045818701386452,0.9930526614189148,0.11397730559110641,0.47910901856386656
10049,0.1099812462925911,0.10170571506023407,0.10182647407054901,0.9884740114212036,0.18463318049907684,0.4558256160101024
10054,0.09765625,0.08878903090953827,0.08884678781032562,0.9927316308021545,0.1630968451499939,0.44627290409721454
10056,0.10720624774694443,0.09837596863508224,0.09843748062849045,0.9936882257461548,0.17912986874580383,0.43788053973907776
10057,0.09794999659061432,0.08947069942951202,0.08955487608909607,0.9896029829978943,0.16424617171287537,0.44703125086980094
10067,0.09248124808073044,0.08372509479522705,0.08376685529947281,0.9940810799598694,0.15451353788375854,0.43536338053437945
10077,0.11325625330209732,0.1050168126821518,0.1051308736205101,0.9897741079330444,0.19007278978824615,0.44424688645990623
10092,0.13891249895095825,0.13102108240127563,0.13116255402565002,0.991835355758667,0.23168636858463287,0.4531741551803984
10101,0.08546874672174454,0.0766216292977333,0.07666613906621933,0.9924799799919128,0.1423371583223343,0.43889357374198146
10106,0.11406250298023224,0.10570080578327179,0.10578422993421555,0.9925943613052368,0.1911924183368683,0.4167755812517686
10110,0.09379374980926514,0.08563302457332611,0.08575037121772766,0.9842708110809326,0.15775685012340546,0.47025210478931484
10116,0.11374375224113464,0.10474645346403122,0.10485634207725525,0.9900937080383301,0.18962985277175903,0.44605435408345595
10123,0.10531874746084213,0.09689731895923615,0.09701605886220932,0.987526535987854,0.17667527496814728,0.42988940760333155
10127,0.09273125231266022,0.08514942228794098,0.08525527268648148,0.9856288433074951,0.15693585574626923,0.4399521553105979
10129,0.11523749679327011,0.10702210664749146,0.10707884281873703,0.9950733184814453,0.19335134327411652,0.461435944524622
