image,Accuracy,IoU,Precision,Recall,Dice,AUC,run_name,num_samples,run,rep,wandb_group,model_class,model_type,stage,experiment,is_mock,weights
12_test,0.1251730024814605,0.1251730024814605,0.1251730024814605,1.0,0.2224955558776855,0.4733872517515136,zero_shot_resnet50_imagenet,0,,,imagenet,resnet50_unet,Zero-Shot IN-UNet50,zero_shot,__zero_shot_raw__,False,imagenet
19_test,0.1204461082816124,0.1203455254435539,0.1203481778502464,0.9998173117637634,0.214836448431015,0.5060146184924635,zero_shot_resnet50_imagenet,0,,,imagenet,resnet50_unet,Zero-Shot IN-UNet50,zero_shot,__zero_shot_raw__,False,imagenet
20_test,0.1070309355854988,0.1066422164440155,0.1066473796963691,0.9995466470718384,0.1927311569452285,0.4716935386541002,zero_shot_resnet50_imagenet,0,,,imagenet,resnet50_unet,Zero-Shot IN-UNet50,zero_shot,__zero_shot_raw__,False,imagenet
14_test,0.1179124563932418,0.1179124563932418,0.1179124563932418,1.0,0.2109511494636535,0.4709745076568886,zero_shot_resnet50_imagenet,0,,,imagenet,resnet50_unet,Zero-Shot IN-UNet50,zero_shot,__zero_shot_raw__,False,imagenet
05_test,0.1357002556324005,0.1357002556324005,0.1357002556324005,1.0,0.2389719635248184,0.4811956878904833,zero_shot_resnet50_imagenet,0,,,imagenet,resnet50_unet,Zero-Shot IN-UNet50,zero_shot,__zero_shot_raw__,False,imagenet
08_test,0.1256792545318603,0.1256792545318603,0.1256803721189499,0.9999293684959412,0.2232949584722519,0.4871777801526151,zero_shot_resnet50_imagenet,0,,,imagenet,resnet50_unet,Zero-Shot IN-UNet50,zero_shot,__zero_shot_raw__,False,imagenet
06_test,0.141121506690979,0.141121506690979,0.141121506690979,1.0,0.2473382502794265,0.5311434106000357,zero_shot_resnet50_imagenet,0,,,imagenet,resnet50_unet,Zero-Shot IN-UNet50,zero_shot,__zero_shot_raw__,False,imagenet
15_test,0.103872574865818,0.1038252785801887,0.103827103972435,0.9998306035995485,0.1881190538406372,0.5209463763882445,zero_shot_resnet50_imagenet,0,,,imagenet,resnet50_unet,Zero-Shot IN-UNet50,zero_shot,__zero_shot_raw__,False,imagenet
02_test,0.1498220711946487,0.1498220711946487,0.1498220711946487,1.0,0.2606004476547241,0.4768542790339965,zero_shot_resnet50_imagenet,0,,,imagenet,resnet50_unet,Zero-Shot IN-UNet50,zero_shot,__zero_shot_raw__,False,imagenet
16_test,0.1308554410934448,0.1308325380086898,0.1308336853981018,0.9999328851699828,0.2313915491104126,0.470601308867343,zero_shot_resnet50_imagenet,0,,,imagenet,resnet50_unet,Zero-Shot IN-UNet50,zero_shot,__zero_shot_raw__,False,imagenet
17_test,0.1233553513884544,0.123304896056652,0.123304896056652,1.0,0.2195394933223724,0.5245216800406389,zero_shot_resnet50_imagenet,0,,,imagenet,resnet50_unet,Zero-Shot IN-UNet50,zero_shot,__zero_shot_raw__,False,imagenet
04_test,0.1343413442373275,0.1329659819602966,0.1330426931381225,0.9956827163696288,0.2347219437360763,0.4769194868100677,zero_shot_resnet50_imagenet,0,,,imagenet,resnet50_unet,Zero-Shot IN-UNet50,zero_shot,__zero_shot_raw__,False,imagenet
18_test,0.114862136542797,0.114862136542797,0.114862136542797,1.0,0.2060562074184417,0.4920839037562821,zero_shot_resnet50_imagenet,0,,,imagenet,resnet50_unet,Zero-Shot IN-UNet50,zero_shot,__zero_shot_raw__,False,imagenet
03_test,0.8543107509613037,0.0,0.0,0.0,0.0,0.5187132288549351,zero_shot_litemedsam,0,,,litemedsam,litemedsam,Zero-Shot LiteMedSAM,zero_shot,__zero_shot_raw__,False,litemedsam
11_test,0.8703635334968567,0.0,0.0,0.0,0.0,0.5174925458036128,zero_shot_litemedsam,0,,,litemedsam,litemedsam,Zero-Shot LiteMedSAM,zero_shot,__zero_shot_raw__,False,litemedsam
01_test,0.8689170479774475,0.0,0.0,0.0,0.0,0.5431470713084396,zero_shot_litemedsam,0,,,litemedsam,litemedsam,Zero-Shot LiteMedSAM,zero_shot,__zero_shot_raw__,False,litemedsam
09_test,0.8825441598892212,0.0,0.0,0.0,0.0,0.5345094674631325,zero_shot_litemedsam,0,,,litemedsam,litemedsam,Zero-Shot LiteMedSAM,zero_shot,__zero_shot_raw__,False,litemedsam
07_test,0.8676007390022278,0.0,0.0,0.0,0.0,0.4891249680564262,zero_shot_litemedsam,0,,,litemedsam,litemedsam,Zero-Shot LiteMedSAM,zero_shot,__zero_shot_raw__,False,litemedsam
10_test,0.8805623650550842,0.0,0.0,0.0,0.0,0.51779841719353,zero_shot_litemedsam,0,,,litemedsam,litemedsam,Zero-Shot LiteMedSAM,zero_shot,__zero_shot_raw__,False,litemedsam
13_test,0.8582329750061035,0.0,0.0,0.0,0.0,0.495629800501056,zero_shot_litemedsam,0,,,litemedsam,litemedsam,Zero-Shot LiteMedSAM,zero_shot,__zero_shot_raw__,False,litemedsam
12_test,0.8748270273208618,0.0,0.0,0.0,0.0,0.5350435423149684,zero_shot_litemedsam,0,,,litemedsam,litemedsam,Zero-Shot LiteMedSAM,zero_shot,__zero_shot_raw__,False,litemedsam
19_test,0.8796462416648865,0.0,0.0,0.0,0.0,0.4955748049093059,zero_shot_litemedsam,0,,,litemedsam,litemedsam,Zero-Shot LiteMedSAM,zero_shot,__zero_shot_raw__,False,litemedsam
20_test,0.8933558464050293,0.0,0.0,0.0,0.0,0.5231950279728584,zero_shot_litemedsam,0,,,litemedsam,litemedsam,Zero-Shot LiteMedSAM,zero_shot,__zero_shot_raw__,False,litemedsam
14_test,0.8820875287055969,0.0,0.0,0.0,0.0,0.4911558445415081,zero_shot_litemedsam,0,,,litemedsam,litemedsam,Zero-Shot LiteMedSAM,zero_shot,__zero_shot_raw__,False,litemedsam
05_test,0.8642997145652771,0.0,0.0,0.0,0.0,0.5211656544655517,zero_shot_litemedsam,0,,,litemedsam,litemedsam,Zero-Shot LiteMedSAM,zero_shot,__zero_shot_raw__,False,litemedsam
08_test,0.8743118643760681,0.0,0.0,0.0,0.0,0.523134734351116,zero_shot_litemedsam,0,,,litemedsam,litemedsam,Zero-Shot LiteMedSAM,zero_shot,__zero_shot_raw__,False,litemedsam
06_test,0.858878493309021,0.0,0.0,0.0,0.0,0.5097851850815449,zero_shot_litemedsam,0,,,litemedsam,litemedsam,Zero-Shot LiteMedSAM,zero_shot,__zero_shot_raw__,False,litemedsam
15_test,0.8961626291275024,0.0,0.0,0.0,0.0,0.5005127145708532,zero_shot_litemedsam,0,,,litemedsam,litemedsam,Zero-Shot LiteMedSAM,zero_shot,__zero_shot_raw__,False,litemedsam
02_test,0.8501779437065125,0.0,0.0,0.0,0.0,0.4919423865779713,zero_shot_litemedsam,0,,,litemedsam,litemedsam,Zero-Shot LiteMedSAM,zero_shot,__zero_shot_raw__,False,litemedsam
16_test,0.8691621422767639,0.0,0.0,0.0,0.0,0.4918700733343651,zero_shot_litemedsam,0,,,litemedsam,litemedsam,Zero-Shot LiteMedSAM,zero_shot,__zero_shot_raw__,False,litemedsam
17_test,0.8767021894454956,0.0,0.0,0.0,0.0,0.5096105661099284,zero_shot_litemedsam,0,,,litemedsam,litemedsam,Zero-Shot LiteMedSAM,zero_shot,__zero_shot_raw__,False,litemedsam
04_test,0.8666692972183228,0.0,0.0,0.0,0.0,0.4953555222529113,zero_shot_litemedsam,0,,,litemedsam,litemedsam,Zero-Shot LiteMedSAM,zero_shot,__zero_shot_raw__,False,litemedsam
18_test,0.8851378560066223,0.0,0.0,0.0,0.0,0.5014875955263457,zero_shot_litemedsam,0,,,litemedsam,litemedsam,Zero-Shot LiteMedSAM,zero_shot,__zero_shot_raw__,False,litemedsam
