run_name,num_samples,run,rep,wandb_group,model_class,Accuracy,IoU,Precision,Recall,Dice,AUC,model_type,stage,experiment,is_mock,weights
resnet18_unet_weights_id:FromScratch_run:1_rep:2_ns:16,16,1,2,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:16,resnet18_unet,0.9165415376424788,0.7312535122036934,0.7903836503624916,0.9157168567180634,0.8373591870069503,0.9767915431662326,UNet18,scratch,multi_train_scratch_vessmap_unet18_lr_e-2,False,
resnet18_unet_weights_id:FromScratch_run:1_rep:2_ns:18,18,1,2,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:18,resnet18_unet,0.9158159047365187,0.7080714225769043,0.7730774894356728,0.8981060162186623,0.8224329054355621,0.9697794891248824,UNet18,scratch,multi_train_scratch_vessmap_unet18_lr_e-2,False,
resnet18_unet_weights_id:FromScratch_run:1_rep:2_ns:2,2,1,2,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:2,resnet18_unet,0.8106943756341934,0.4987559840083122,0.6737826421856881,0.7383172877132893,0.6265582263469696,0.8955461740491456,UNet18,scratch,multi_train_scratch_vessmap_unet18_lr_e-2,False,
resnet18_unet_weights_id:FromScratch_run:1_rep:2_ns:20,20,1,2,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:20,resnet18_unet,0.9309054881334304,0.7548203572630883,0.8259889364242554,0.904083541035652,0.8559859216213226,0.9808041079585592,UNet18,scratch,multi_train_scratch_vessmap_unet18_lr_e-2,False,
resnet18_unet_weights_id:FromScratch_run:1_rep:2_ns:4,4,1,2,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:4,resnet18_unet,0.7711798757314682,0.4799955271184444,0.7003060109913349,0.7363315373659134,0.6216115429997444,0.8873305050779804,UNet18,scratch,multi_train_scratch_vessmap_unet18_lr_e-2,False,
resnet18_unet_weights_id:FromScratch_run:1_rep:2_ns:6,6,1,2,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:6,resnet18_unet,0.872589448094368,0.6413225933909417,0.7398571342229843,0.8644349545240402,0.7716628819704056,0.9586644749485662,UNet18,scratch,multi_train_scratch_vessmap_unet18_lr_e-2,False,
resnet18_unet_weights_id:FromScratch_run:1_rep:2_ns:8,8,1,2,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:8,resnet18_unet,0.8107438921928406,0.5514358952641487,0.6196394607424736,0.8808578610420227,0.696837343275547,0.9444884512004263,UNet18,scratch,multi_train_scratch_vessmap_unet18_lr_e-2,False,
resnet18_unet_weights_id:FromScratch_run:1_rep:3_ns:1,1,1,3,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:1,resnet18_unet,0.2295467786490917,0.2294764190912246,0.2294764190912246,1.0,0.3668714813888073,0.5669365780583451,UNet18,scratch,multi_train_scratch_vessmap_unet18_lr_e-2,False,
resnet18_unet_weights_id:FromScratch_run:1_rep:3_ns:10,10,1,3,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:10,resnet18_unet,0.8496310830116272,0.6262637093663216,0.6663979038596153,0.9313414365053176,0.7605419784784317,0.9686948118834428,UNet18,scratch,multi_train_scratch_vessmap_unet18_lr_e-2,False,
resnet18_unet_weights_id:FromScratch_run:1_rep:3_ns:12,12,1,3,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:12,resnet18_unet,0.8848395407199859,0.678772023320198,0.7158854678273201,0.9366428256034852,0.7982550680637359,0.9687683321899556,UNet18,scratch,multi_train_scratch_vessmap_unet18_lr_e-2,False,
resnet18_unet_weights_id:FromScratch_run:1_rep:3_ns:14,14,1,3,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:14,resnet18_unet,0.9309295594692232,0.7604846179485321,0.8216548323631286,0.915775752067566,0.8601416140794754,0.981272230362387,UNet18,scratch,multi_train_scratch_vessmap_unet18_lr_e-2,False,
resnet18_unet_weights_id:FromScratch_run:1_rep:3_ns:16,16,1,3,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:16,resnet18_unet,0.9010101303458212,0.7289370104670525,0.7971006095409393,0.9104123800992966,0.833455066382885,0.976493827826087,UNet18,scratch,multi_train_scratch_vessmap_unet18_lr_e-2,False,
resnet18_unet_weights_id:FromScratch_run:1_rep:3_ns:18,18,1,3,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:18,resnet18_unet,0.9282307982444764,0.7403627276420593,0.8154973104596138,0.9010168373584748,0.8460528045892716,0.9801848067831302,UNet18,scratch,multi_train_scratch_vessmap_unet18_lr_e-2,False,
resnet18_unet_weights_id:FromScratch_run:1_rep:3_ns:2,2,1,3,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:2,resnet18_unet,0.8190490767359734,0.4905052344780415,0.7030864745378494,0.7135506588267162,0.6236155985854566,0.8937125810918731,UNet18,scratch,multi_train_scratch_vessmap_unet18_lr_e-2,False,
resnet18_unet_weights_id:FromScratch_run:1_rep:3_ns:20,20,1,3,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:20,resnet18_unet,0.9144022613763808,0.7300719618797302,0.7961311131715775,0.9100353002548218,0.8373664796352387,0.9774560839475512,UNet18,scratch,multi_train_scratch_vessmap_unet18_lr_e-2,False,
resnet18_unet_weights_id:FromScratch_run:1_rep:3_ns:4,4,1,3,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:4,resnet18_unet,0.6834055587649346,0.4454347211867571,0.5582557991147041,0.8630210507661105,0.5891820810735225,0.8903907741333306,UNet18,scratch,multi_train_scratch_vessmap_unet18_lr_e-2,False,
resnet18_unet_weights_id:FromScratch_run:1_rep:3_ns:6,6,1,3,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:6,resnet18_unet,0.8637546122074127,0.6238076671957969,0.7439766824245453,0.8423773378133774,0.7533190876245499,0.9505289365256662,UNet18,scratch,multi_train_scratch_vessmap_unet18_lr_e-2,False,
