image,Accuracy,IoU,Precision,Recall,Dice,AUC
1,0.7677111029624939,0.03396331146359444,0.03952675312757492,0.19439302384853363,0.0656953901052475,0.40240260037392894
101,0.7557111382484436,0.07149795442819595,0.07952837646007538,0.41454455256462097,0.13345420360565186,0.5941739557677433
104,0.8855555653572083,0.051303308457136154,0.06677856296300888,0.18125610053539276,0.09759943932294846,0.45500702174362817
116,0.7758333086967468,0.020535973832011223,0.024702172726392746,0.10854503512382507,0.04024546965956688,0.38276215519321616
118,0.8387666940689087,0.03805104270577431,0.05080994963645935,0.13159100711345673,0.07331246882677078,0.4598980739962341
17,0.7096444368362427,0.03372282162308693,0.038560736924409866,0.21184669435024261,0.0652453824877739,0.47681470200713855
20,0.7652111053466797,0.03880094736814499,0.051850952208042145,0.13357344269752502,0.07470333576202393,0.4056578152580418
21,0.8913111090660095,0.024142058566212654,0.039659127593040466,0.05811719596385956,0.047145918011665344,0.393882881912871
31,0.887666642665863,0.008434680290520191,0.012621073983609676,0.024798154830932617,0.016728263348340988,0.3189358104136366
33,0.9014555811882019,0.008939546532928944,0.013843225315213203,0.02461538463830948,0.017720676958560944,0.3186177415207271
34,0.9244666695594788,0.004685212392359972,0.008054367266595364,0.011076496914029121,0.009326727129518986,0.34275592466404337
39,0.7373666763305664,0.022011667490005493,0.025005875155329704,0.155283123254776,0.04307517781853676,0.4783295775325229
54,0.7320111393928528,0.011556903831660748,0.012965517118573189,0.09614729136228561,0.022849734872579575,0.3479963569054013
59,0.7260000109672546,0.01854652538895607,0.022624654695391655,0.09329329431056976,0.036417629569768906,0.38345042530913953
64,0.6651555299758911,0.008455894887447357,0.010009347461163998,0.0516686774790287,0.016769982874393463,0.3080412932372889
65,0.7673888802528381,0.05710940062999725,0.06767358630895615,0.2678495943546295,0.10804823040962219,0.5192061315987502
74,0.7918221950531006,0.05450141429901123,0.07123070955276489,0.18835018575191498,0.10336906462907791,0.48107173630274436
8,0.8622999787330627,0.01415957324206829,0.020818714052438736,0.04239104688167572,0.027923759073019028,0.42506579058046723
85,0.8599110841751099,0.0311227235943079,0.05550986900925636,0.0661548525094986,0.0603666715323925,0.2780360237814946
9,0.6561777591705322,0.029664471745491028,0.033483169972896576,0.20641501247882843,0.05761968716979027,0.33376240836336407
90,0.8060111403465271,0.020807627588510513,0.026934804394841194,0.0838039293885231,0.040766991674900055,0.4068945861709645
